REF_DATE,GEO,DGUID,Vehicle type,Origin of manufacture,Sales,Seasonal adjustment,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1990-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,528897.0,,,,0
1990-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,629679.0,,,,0
1990-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,564895.0,,,,0
1990-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,519655.0,,,,0
1991-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,468059.0,,,,0
1991-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,438397.0,,,,0
1991-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,629153.0,,,,0
1991-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,829740.0,,,,0
1991-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,774690.0,,,,0
1991-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,798170.0,,,,0
1991-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,726765.0,,,,0
1991-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,526270.0,,,,0
1991-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,631919.0,,,,0
1991-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,560088.0,,,,0
1991-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,576286.0,,,,0
1991-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,544122.0,,,,0
1992-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,566799.0,,,,0
1992-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,596077.0,,,,0
1992-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,780577.0,,,,0
1992-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,832301.0,,,,0
1992-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,797231.0,,,,0
1992-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,830010.0,,,,0
1992-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,700100.0,,,,0
1992-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,692244.0,,,,0
1992-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,737800.0,,,,0
1992-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,644420.0,,,,0
1992-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,705367.0,,,,0
1992-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,731058.0,,,,0
1993-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,546081.0,,,,0
1993-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,566200.0,,,,0
1993-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,918473.0,,,,0
1993-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,971780.0,,,,0
1993-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,989876.0,,,,0
1993-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,996618.0,,,,0
1993-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,895515.0,,,,0
1993-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,747157.0,,,,0
1993-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,806380.0,,,,0
1993-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,880443.0,,,,0
1993-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,955567.0,,,,0
1993-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,952992.0,,,,0
1994-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,748218.0,,,,0
1994-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,793611.0,,,,0
1994-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1184827.0,,,,0
1994-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1227033.0,,,,0
1994-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1292821.0,,,,0
1994-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1334795.0,,,,0
1994-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1004095.0,,,,0
1994-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,934866.0,,,,0
1994-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1045630.0,,,,0
1994-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1148265.0,,,,0
1994-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1117094.0,,,,0
1994-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1015192.0,,,,0
1995-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,858536.0,,,,0
1995-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,915645.0,,,,0
1995-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1297703.0,,,,0
1995-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1151650.0,,,,0
1995-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1413657.0,,,,0
1995-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1328974.0,,,,0
1995-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1012261.0,,,,0
1995-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1086655.0,,,,0
1995-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1149685.0,,,,0
1995-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1144506.0,,,,0
1995-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1105482.0,,,,0
1995-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1080226.0,,,,0
1996-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1002135.0,,,,0
1996-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1062532.0,,,,0
1996-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1473681.0,,,,0
1996-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1383247.0,,,,0
1996-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1559879.0,,,,0
1996-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1534139.0,,,,0
1996-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1283217.0,,,,0
1996-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1153495.0,,,,0
1996-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1233200.0,,,,0
1996-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1469812.0,,,,0
1996-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1379474.0,,,,0
1996-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1580773.0,,,,0
1997-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1105578.0,,,,0
1997-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1271451.0,,,,0
1997-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1749121.0,,,,0
1997-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1806336.0,,,,0
1997-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1887698.0,,,,0
1997-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1781061.0,,,,0
1997-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1632815.0,,,,0
1997-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1468518.0,,,,0
1997-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1582576.0,,,,0
1997-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1842546.0,,,,0
1997-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1810751.0,,,,0
1997-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2402812.0,,,,0
1998-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1252105.0,,,,0
1998-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1285823.0,,,,0
1998-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1898817.0,,,,0
1998-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2034200.0,,,,0
1998-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2254708.0,,,,0
1998-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2144759.0,,,,0
1998-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1681194.0,,,,0
1998-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1526687.0,,,,0
1998-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1869189.0,,,,0
1998-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1720256.0,,,,0
1998-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1671387.0,,,,0
1998-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1826114.0,,,,0
1999-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1440554.0,,,,0
1999-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1466770.0,,,,0
1999-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2359861.0,,,,0
1999-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2165326.0,,,,0
1999-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2295012.0,,,,0
1999-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2359556.0,,,,0
1999-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1946572.0,,,,0
1999-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1901242.0,,,,0
1999-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2167668.0,,,,0
1999-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1853261.0,,,,0
1999-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1911136.0,,,,0
1999-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2188695.0,,,,0
2000-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1589265.0,,,,0
2000-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1614647.0,,,,0
2000-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2374581.0,,,,0
2000-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2117308.0,,,,0
2000-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2409670.0,,,,0
2000-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2461606.0,,,,0
2000-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1832751.0,,,,0
2000-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2001047.0,,,,0
2000-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2197871.0,,,,0
2000-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1625352.0,,,,0
2000-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1732003.0,,,,0
2000-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1789832.0,,,,0
2001-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1524766.0,,,,0
2001-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1374882.0,,,,0
2001-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2184572.0,,,,0
2001-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2137938.0,,,,0
2001-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2188341.0,,,,0
2001-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2271009.0,,,,0
2001-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1759009.0,,,,0
2001-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1858546.0,,,,0
2001-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1800684.0,,,,0
2001-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1776352.0,,,,0
2001-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1925266.0,,,,0
2001-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2157093.0,,,,0
2002-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1779369.0,,,,0
2002-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1667702.0,,,,0
2002-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2229610.0,,,,0
2002-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2290546.0,,,,0
2002-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2538344.0,,,,0
2002-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2467958.0,,,,0
2002-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1964517.0,,,,0
2002-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2153296.0,,,,0
2002-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2118915.0,,,,0
2002-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2045255.0,,,,0
2002-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2037884.0,,,,0
2002-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2339740.0,,,,0
2003-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1467829.0,,,,0
2003-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1652299.0,,,,0
2003-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2296628.0,,,,0
2003-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2123655.0,,,,0
2003-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2557042.0,,,,0
2003-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2236697.0,,,,0
2003-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2274577.0,,,,0
2003-08,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2213158.0,,,,0
2003-09,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2306377.0,,,,0
2003-10,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1946666.0,,,,0
2003-11,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1812877.0,,,,0
2003-12,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1958110.0,,,,0
2004-01,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1433529.0,,,,0
2004-02,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,1615037.0,,,,0
2004-03,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2467772.0,,,,0
2004-04,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2389409.0,,,,0
2004-05,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2372470.0,,,,0
2004-06,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2473893.0,,,,0
2004-07,Canada,2016A000011124,Trucks,North America,Dollars,Unadjusted,Dollars,81,thousands,3,v42169937,1.3.2.2.1,2131435.0,,,,0
