REF_DATE,GEO,DGUID,Vehicle type,Origin of manufacture,Sales,Seasonal adjustment,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1980-09,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1975.0,,,,0
1980-10,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2195.0,,,,0
1980-11,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1560.0,,,,0
1980-12,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1083.0,,,,0
1981-01,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,955.0,,,,0
1981-02,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1520.0,,,,0
1981-03,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2465.0,,,,0
1981-04,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2003.0,,,,0
1981-05,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2206.0,,,,0
1981-06,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2300.0,,,,0
1981-07,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1946.0,,,,0
1981-08,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1398.0,,,,0
1981-09,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1203.0,,,,0
1981-10,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1429.0,,,,0
1981-11,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1340.0,,,,0
1981-12,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,800.0,,,,0
1982-01,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,661.0,,,,0
1982-02,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,902.0,,,,0
1982-03,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1848.0,,,,0
1982-04,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1723.0,,,,0
1982-05,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1742.0,,,,0
1982-06,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2101.0,,,,0
1982-07,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1454.0,,,,0
1982-08,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1488.0,,,,0
1982-09,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1634.0,,,,0
1982-10,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1410.0,,,,0
1982-11,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1275.0,,,,0
1982-12,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1120.0,,,,0
1983-01,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,777.0,,,,0
1983-02,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1213.0,,,,0
1983-03,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1979.0,,,,0
1983-04,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2479.0,,,,0
1983-05,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1880.0,,,,0
1983-06,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2210.0,,,,0
1983-07,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1945.0,,,,0
1983-08,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1787.0,,,,0
1983-09,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1602.0,,,,0
1983-10,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1653.0,,,,0
1983-11,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1627.0,,,,0
1983-12,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1004.0,,,,0
1984-01,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1091.0,,,,0
1984-02,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1551.0,,,,0
1984-03,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2311.0,,,,0
1984-04,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2034.0,,,,0
1984-05,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2609.0,,,,0
1984-06,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2504.0,,,,0
1984-07,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1810.0,,,,0
1984-08,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1783.0,,,,0
1984-09,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1368.0,,,,0
1984-10,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1991.0,,,,0
1984-11,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1454.0,,,,0
1984-12,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1047.0,,,,0
1985-01,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1067.0,,,,0
1985-02,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1189.0,,,,0
1985-03,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2187.0,,,,0
1985-04,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,3073.0,,,,0
1985-05,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2588.0,,,,0
1985-06,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,3064.0,,,,0
1985-07,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1777.0,,,,0
1985-08,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1989.0,,,,0
1985-09,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1728.0,,,,0
1985-10,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2021.0,,,,0
1985-11,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1598.0,,,,0
1985-12,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1286.0,,,,0
1986-01,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1224.0,,,,0
1986-02,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1586.0,,,,0
1986-03,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1936.0,,,,0
1986-04,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2944.0,,,,0
1986-05,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2911.0,,,,0
1986-06,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2620.0,,,,0
1986-07,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,3041.0,,,,0
1986-08,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1966.0,,,,0
1986-09,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1832.0,,,,0
1986-10,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1808.0,,,,0
1986-11,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1317.0,,,,0
1986-12,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1375.0,,,,0
1987-01,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,931.0,,,,0
1987-02,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1347.0,,,,0
1987-03,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2684.0,,,,0
1987-04,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,4103.0,,,,0
1987-05,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2884.0,,,,0
1987-06,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,3306.0,,,,0
1987-07,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2215.0,,,,0
1987-08,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2356.0,,,,0
1987-09,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2080.0,,,,0
1987-10,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1989.0,,,,0
1987-11,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1861.0,,,,0
1987-12,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1516.0,,,,0
1988-01,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1213.0,,,,0
1988-02,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1657.0,,,,0
1988-03,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,3003.0,,,,0
1988-04,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,3285.0,,,,0
1988-05,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,3813.0,,,,0
1988-06,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2855.0,,,,0
1988-07,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2428.0,,,,0
1988-08,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2519.0,,,,0
1988-09,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2131.0,,,,0
1988-10,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2308.0,,,,0
1988-11,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1741.0,,,,0
1988-12,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1383.0,,,,0
1989-01,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1175.0,,,,0
1989-02,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,1466.0,,,,0
1989-03,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2766.0,,,,0
1989-04,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,4006.0,,,,0
1989-05,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,3609.0,,,,0
1989-06,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2780.0,,,,0
1989-07,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2186.0,,,,0
1989-08,Newfoundland and Labrador,2016A000210,"Total, new motor vehicles","Total, country of manufacture",Units,Unadjusted,Units,300,units,0,v42169996,2.1.1.1.1,2244.0,,,,0
